gene	gene_start	gene_end	CHROM	gene_length
2795	Olfr1132	87632583	87637535	2	4952
2796	Olfr1133	87645180	87647374	2	2194
2797	Olfr1134	87655673	87658460	2	2787
2798	Olfr1135	87669835	87673664	2	3829
2799	Olfr1136	87692881	87693947	2	1066
2800	Olfr1137	87708873	87713179	2	4306
2801	Olfr1138	87736747	87739978	2	3231
2802	Olfr1140	87743752	87747581	2	3829
2803	Olfr1141	87753056	87753991	2	935
2804	Olfr152	87779483	87784572	2	5089
2805	Olfr1143	87800592	87804274	2	3682
2806	Olfr1145	87809822	87810799	2	977
2807	Olfr1148	87830533	87835803	2	5270
2808	Olfr1150-ps1	87843993	87849541	2	5548
2809	Olfr1151	87855862	87859923	2	4061
2810	Olfr1152	87866492	87874156	2	7664
2811	Olfr1153	87894962	87898310	2	3348
2812	Olfr1154	87901256	87905166	2	3910
2813	Olfr1155	87941645	87945137	2	3492
2814	Olfr1156	87947053	87953100	2	6047
2815	Olfr1157	87958485	87968299	2	9814
2816	Olfr74	87973707	87974663	2	956
2817	Olfr1158	87990113	87991054	2	941
2818	Olfr1160	88000927	88008268	2	7341
2819	Olfr1161	88022774	88028252	2	5478
2820	Olfr73	88032288	88037699	2	5411
2821	Olfr1162	88045920	88051129	2	5209
2822	Olfr1163	88069817	88071830	2	2013
2823	Olfr1164	88092855	88093966	2	1111
2824	Olfr1166	88123360	88128272	2	4912
2825	Olfr1167	88146150	88155193	2	9043
2826	Olfr1168	88181880	88186919	2	5039
2827	Olfr1170	88222098	88228334	2	6236
2828	Olfr1173	88273040	88279875	2	6835
2829	Olfr1174-ps	88310284	88315135	2	4851
2830	Olfr1175-ps	88318194	88327215	2	9021
2831	Olfr1176	88336721	88342048	2	5327
2832	Olfr1177-ps	88342132	88346492	2	4360
2833	Olfr1178	88387256	88400799	2	13543
2834	Olfr1179	88401859	88406453	2	4594
2835	Olfr1180	88410649	88419151	2	8502
2836	Olfr1181	88420321	88426171	2	5850
2837	Gm13757	88442814	88449131	2	6317
2838	Olfr1183	88454867	88469199	2	14332
2839	Olfr1184	88483598	88489284	2	5686
2840	Olfr1185-ps1	88493320	88502049	2	8729
2841	Olfr1186	88518551	88526790	2	8239
2842	Olfr1188	88556935	88560815	2	3880
2843	Olfr1189	88586454	88592762	2	6308
2844	Olfr1191-ps1	88640542	88648438	2	7896
2845	Olfr1192-ps1	88648509	88659772	2	11263
2846	Olfr1193	88675628	88681143	2	5515
2847	Olfr1195	88681455	88689187	2	7732
2848	Olfr1196	88697352	88704597	2	7245
2849	Olfr1197	88726903	88732366	2	5463
2850	Olfr1198	88743970	88751370	2	7400
2851	Olfr1199	88754195	88760469	2	6274
2852	Olfr1200	88763511	88770488	2	6977
2853	Olfr1201	88793036	88796827	2	3791
2854	Olfr1202	88814496	88820711	2	6215
2855	Olfr1205	88829737	88837104	2	7367
2856	Olfr1204	88849292	88857920	2	8628
2857	Olfr1206	88863231	88867753	2	4522
2858	Olfr1208	88895575	88902311	2	6736
2859	Olfr1209	88904942	88915157	2	10215
2860	Olfr1211	88926876	88938111	2	11235
2861	Olfr1212	88953969	88961313	2	7344
2862	Gm13762	88972055	88980281	2	8226
2863	Olfr1214	88986479	88992653	2	6174
2864	Olfr1215	89000021	89006973	2	6952
2865	Olfr1216	89007563	89018340	2	10777
2866	Olfr1217	89021336	89032065	2	10729
2867	Olfr1218	89052296	89061187	2	8891
2868	Olfr1219	89072241	89083513	2	11272
2869	Olfr1220	89094188	89106835	2	12647
2870	Olfr1221	89109086	89117283	2	8197
2871	Olfr1222	89122885	89133054	2	10169
2872	Olfr1223	89143508	89151560	2	8052
2873	Olfr1224-ps1	89156238	89164091	2	7853
2874	Olfr1225	89168380	89174669	2	6289
2875	Olfr1226	89188839	89200024	2	11185
2876	Olfr1228	89248001	89254062	2	6061
2877	Olfr1229	89280476	89288014	2	7538
2878	Olfr1230	89296351	89297268	2	917
2879	Olfr1231	89299786	89307074	2	7288
2880	Olfr1232	89324989	89329675	2	4686
2881	Olfr1233	89333208	89342398	2	9190
2882	Olfr1234	89360013	89364865	2	4852
2883	Olfr1238	89401991	89409676	2	7685
2884	Olfr1239	89417030	89420407	2	3377
2885	Olfr1240	89436296	89443000	2	6704
2886	Olfr1241	89481314	89487126	2	5812
2887	Olfr1242	89492380	89498335	2	5955
2888	Olfr1243	89525889	89531487	2	5598
2889	Olfr1245	89573406	89578447	2	5041
2890	Olfr1246	89586141	89593157	2	7016
2891	Olfr1247	89604959	89614119	2	9160
2892	Olfr1248	89617168	89618245	2	1077
2893	Olfr1249	89628902	89634983	2	6081
2894	Olfr1250	89653773	89661467	2	7694
2895	Olfr1251	89665870	89671936	2	6066
2896	Olfr1252	89719575	89725012	2	5437
2897	Olfr1253	89749486	89757090	2	7604
2898	Olfr1254	89787325	89793619	2	6294
2899	Olfr1255	89812051	89817860	2	5809
2900	Olfr1256	89825311	89841133	2	15822
2901	Olfr48	89841793	89848143	2	6350
2902	Olfr1257	89878437	89883026	2	4589
2903	Olfr1258	89927309	89936334	2	9025
2904	Olfr1259	89940532	89948664	2	8132
2905	Olfr1260	89974604	89981586	2	6982
2906	Olfr1261	89991238	89996189	2	4951
2907	Olfr1262	90000145	90008291	2	8146
2908	Olfr1263	90012131	90018424	2	6293
2909	Olfr1264	90018526	90025577	2	7051
2910	Olfr1265	90035337	90042214	2	6877
2911	Olfr140	90049380	90063594	2	14214
2912	Olfr1269	90116187	90121412	2	5225
2913	Olfr32	90136273	90142296	2	6023
2914	Olfr1270	90145255	90153091	2	7836
2915	Olfr1506	90220178	90224493	2	4315
2916	Olfr142	90250130	90257592	2	7462
2917	Olfr1271	90260546	90271032	2	10486
2918	Olfr1272	90280263	90292841	2	12578
2919	Olfr1565	90322200	90326360	2	4160
2920	Olfr1274-ps	90398683	90403897	2	5214
2921	Ptprj	90432889	90580647	2	147758
2922	4933423P22Rik	90479250	90488425	2	9175
2923	Nup160	90677215	90736328	2	59113
2924	Fnbp4	90745370	90781021	2	35651
2925	Agbl2	90782727	90834437	2	51710
2926	Mtch2	90847155	90866810	2	19655
2927	C1qtnf4	90885860	90890525	2	4665
2928	Ndufs3	90894636	90904827	2	10191
2929	Kbtbd4	90904740	90910561	2	5821
2930	Ptpmt1	90908716	90917857	2	9141
2931	Celf1	90940397	91019497	2	79100
2932	Rapsn	91035620	91045729	2	10109
2933	Gm13778	91044092	91053918	2	9826
2934	Psmc3	91054055	91066369	2	12314
2935	Slc39a13	91061791	91070417	2	8626
2936	Spi1	91082390	91114366	2	31976
2937	Mybpc3	91118144	91136516	2	18372
2938	Madd	91137360	91183818	2	46458
2939	Nr1h3	91184092	91195151	2	11059
2940	Gm13783	91195906	91202778	2	6872
2941	Acp2	91202909	91214098	2	11189
2942	Ddb2	91211621	91236960	2	25339
2943	Pacsin3	91256162	91264679	2	8517
2944	Arfgap2	91264974	91276931	2	11957
2945	1110051M20Rik	91275068	91444622	2	169554
2946	Lrp4	91457511	91513779	2	56268
2947	Ckap5	91526762	91620664	2	93902
2948	F2	91625320	91636414	2	11094
2949	Zfp408	91643669	91649779	2	6110
2950	Arhgap1	91649860	91672326	2	22466
2951	Atg13	91674618	91710576	2	35958
2952	Harbi1	91710922	91721545	2	10623
2953	Ambra1	91730134	91918849	2	188715
2954	Chrm4	91927249	91928688	2	1439
2955	Mdk	91929828	91932297	2	2469
2956	Dgkz	91932824	91975864	2	43040
2957	Gm9821	91945703	91948688	2	2985
2958	Creb3l1	91982328	92024502	2	42174
2959	Gm13780	92043373	92096042	2	52669
2960	2900072N19Rik	92054989	92059369	2	4380
2961	Phf21a	92093117	92364666	2	271549
2962	Large2	92365060	92371967	2	6907
2963	Pex16	92374676	92381216	2	6540
2964	1700029I15Rik	92382918	92385708	2	2790
2965	Mapk8ip1	92383680	92401263	2	17583
2966	Cry2	92403646	92434043	2	30397
2967	D930015M05Rik	92408892	92432308	2	23416
2968	Slc35c1	92452767	92460538	2	7771
2969	Gm13814	92483926	92529809	2	45883
2970	Gm13817	92529694	92540980	2	11286
2971	Chst1	92599707	92615250	2	15543
2972	Gm13816	92742230	92759208	2	16978
2973	Gm13791	92856167	92913663	2	57496
2974	Syt13	92915098	92956058	2	40960
2975	Prdm11	92972018	93045571	2	73553
2976	4631405J19Rik	93030444	93044732	2	14288
2977	Gm13802	93085942	93098244	2	12302
2978	Trp53i11	93187548	93201759	2	14211
2979	Tspan18	93201760	93334487	2	132727
2980	Gm13807	93403547	93417830	2	14283
2981	Cd82	93419116	93462946	2	43830
2982	Gm10804	93452819	93469871	2	17052
2983	Alx4	93642384	93681339	2	38955
2984	Ext2	93661028	93822549	2	161521
2985	Accs	93833467	93849941	2	16474
2986	Accsl	93855361	93869157	2	13796
2987	Gm13889	93955816	93957201	2	1385
2988	Alkbh3os1	93980034	93983575	2	3541
2989	Alkbh3	93980550	94010807	2	30257
2990	Hsd17b12	94032689	94157964	2	125275
2991	Mir670hg	94160637	94264918	2	104281
2992	Ttc17	94300767	94406689	2	105922
2993	2810002D19Rik	94406151	94411682	2	5531
2994	Api5	94411682	94438136	2	26454
2995	Gm13793	94729014	94730738	2	1724
2996	Gm13794	95394242	95397651	2	3409
2997	Gm13799	95838088	95840594	2	2506
2998	Lrrc4c	96318169	97631666	2	1313497
2999	4930445B16Rik	96987018	97083561	2	96543
3000	Gm10801	98662237	98664083	2	1846
3001	Gm10800	98666547	98667301	2	754
3002	Gm29235	99357246	99357729	2	483
3003	B230118H07Rik	101562124	101649532	2	87408
3004	Rag2	101624718	101632529	2	7811
3005	Rag1	101638282	101649501	2	11219
3006	Traf6	101678440	101701669	2	23229
3007	Prr5l	101714285	101838980	2	124695
3008	Gm13905	101872175	101883256	2	11081
3009	Commd9	101886253	101901646	2	15393
3010	Ldlrad3	101950203	102186385	2	236182
3011	Gm13919	102039629	102066725	2	27096
3012	Gm13920	102057587	102061430	2	3843
3013	Trim44	102300119	102400900	2	100781
3014	Fjx1	102449366	102452499	2	3133
3015	Pamr1	102550012	102643041	2	93029
3016	Slc1a2	102658659	102790784	2	132125
3017	Gm13872	102737907	102746759	2	8852
3018	Cd44	102811141	102901665	2	90524
3019	Pdhx	103021075	103073513	2	52438
3020	Apip	103073675	103092644	2	18969
3021	Gm13874	103177787	103182894	2	5107
3022	Gm13869	103206209	103210357	2	4148
3023	Ehf	103263433	103303278	2	39845
3024	A930006I01Rik	103338601	103372764	2	34163
3025	BC016548	103377643	103389044	2	11401
3026	Elf5	103411688	103450986	2	39298
3027	Cat	103453849	103485160	2	31311
3028	Abtb2	103566310	103718423	2	152113
3029	Nat10	103721256	103761270	2	40014
3030	Caprin1	103762941	103797649	2	34708
3031	4930547E08Rik	103804452	103810622	2	6170
3032	Gm13881	103912024	103918960	2	6936
3033	Lmo2	103957995	103981878	2	23883
3034	4931422A03Rik	103966943	104027793	2	60850
3035	Fbxo3	104027721	104063240	2	35519
3036	Gm10799	104068047	104068550	2	503
3037	Cd59b	104069849	104091187	2	21338
3038	Cd59a	104095801	104115354	2	19553
3039	A930018P22Rik	104122769	104124749	2	1980
3040	D430041D05Rik	104143073	104411013	2	267940
3041	Gm13883	104256672	104275757	2	19085
3042	Hipk3	104426481	104494446	2	67965
3043	Platr14	104559184	104571429	2	12245
3044	Cstf3	104590523	104665429	2	74906
3045	Tcp11l1	104678017	104712156	2	34139
3046	Pin1rt1	104713926	104716379	2	2453
3047	Depdc7	104721784	104742878	2	21094
3048	Qser1	104754795	104816760	2	61965
3049	Prrg4	104830741	104849876	2	19135
3050	Ccdc73	104886324	104999737	2	113413
3051	Eif3m	104999656	105017080	2	17424
3052	Wt1os	105076845	105126510	2	49665
3053	Gm11060	105092018	105093760	2	1742
3054	Wt1	105126529	105173612	2	47083
3055	Them7	105224320	105379796	2	155476
3056	Rcn1	105386291	105399319	2	13028
3057	4930527A07Rik	105476501	105477357	2	856
3058	Pax6os1	105536080	105670330	2	134250
3059	Paupar	105657862	105661343	2	3481
3060	Pax6	105668900	105697364	2	28464
3061	Elp4	105701027	105904564	2	203537
3062	Gm13954	105708999	105710098	2	1099
3063	Immp1l	105904638	105965558	2	60920
3064	Dnajc24	105966709	106003549	2	36840
3065	Gm29053	106038463	106040496	2	2033
3066	Gm14015	106463823	106523103	2	59280
3067	Gm14014	106574791	106580840	2	6049
3068	BB218582	106642917	106650364	2	7447
3069	Mpped2	106693269	106868356	2	175087
3070	Arl14ep	106962527	106974424	2	11897
3071	Fshb	107056140	107059656	2	3516
3072	Kcna4	107290639	107298502	2	7863
3073	Gm13912	108183716	108291319	2	107603
3074	Gm13923	109022687	109025444	2	2757
3075	Mettl15	109092297	109278290	2	185993
3076	Kif18a	109280738	109341747	2	61009
3077	Gm45346	109670908	109676591	2	5683
3078	Gm20638	109673166	109674093	2	927
3079	Bdnf	109674700	109727007	2	52307
3080	Lin7c	109890853	109901003	2	10150
3081	Platr8	109902396	109913319	2	10923
3082	Lgr4	109917647	110014257	2	96610
3083	Ccdc34	110017962	110173360	2	155398
3084	Ccdc34os	110031251	110050479	2	19228
3085	Gm13936	110196889	110256131	2	59242
3086	Bbox1	110262697	110305741	2	43044
3087	Fibin	110360917	110363183	2	2266
3088	Slc5a12	110597307	110647779	2	50472
3089	Ano3	110655201	110950923	2	295722
3090	Muc15	110721340	110739527	2	18187
3091	Gm13942	111051320	111057574	2	6254
3092	Gm13941	111088372	111105982	2	17610
3093	Gm15130	111134114	111152936	2	18822
3094	4930430A15Rik	111162061	111205199	2	43138
3095	Olfr1275	111230360	111235286	2	4926
3096	Gm13962	111246131	111256163	2	10032
3097	Olfr1276	111254516	111262026	2	7510
3098	Olfr1277	111264946	111274106	2	9160
3099	Olfr1278	111290136	111298886	2	8750
3100	Olfr1279	111300635	111309043	2	8408
3101	Olfr1280	111314017	111326003	2	11986
3102	Olfr1281	111326520	111332852	2	6332
3103	Olfr1282	111335159	111336076	2	917
3104	Olfr1283	111366790	111370063	2	3273
3105	Olfr1284	111375522	111380613	2	5091
3106	Olfr1286	111417842	111423112	2	5270
3107	Olfr1287	111449142	111450059	2	917
3108	Olfr1288	111474101	111479994	2	5893
3109	Olfr1289	111480819	111484615	2	3796
3110	Olfr1290	111487528	111493829	2	6301
3111	Olfr1291-ps1	111497180	111504553	2	7373
3112	Olfr1293-ps	111525203	111533279	2	8076
3113	Olfr1294	111536530	111540291	2	3761
3114	Olfr1295	111561423	111569681	2	8258
3115	Olfr1297	111615233	111626497	2	11264
3116	Olfr1298	111644498	111649201	2	4703
3117	Olfr1299	111661419	111665814	2	4395
3118	Olfr1301	111751006	111758852	2	7846
3119	Olfr1302	111777429	111782700	2	5271
3120	Olfr1303	111812247	111820340	2	8093
3121	Olfr1305	111867657	111877149	2	9492
3122	Olfr1306	111911264	111916271	2	5007
3123	Olfr1307	111930116	111949440	2	19324
3124	Olfr1308	111959285	111964944	2	5659
3125	Olfr1309	111979857	111990281	2	10424
3126	Olfr1310	112004574	112012708	2	8134
3127	Olfr1311	112019656	112024412	2	4756
3128	Olfr1312	112038068	112050236	2	12168
3129	Olfr1313	112070088	112077843	2	7755
3130	Olfr1314	112089786	112096781	2	6995
3131	Olfr1315-ps1	112110057	112115440	2	5383
3132	Olfr1316	112126996	112134977	2	7981
3133	Olfr1317	112140329	112144054	2	3725
3134	Olfr1318	112154198	112159157	2	4959
3135	Lpcat4	112239468	112247111	2	7643
3136	Nutm1	112247948	112259291	2	11343
3137	Nop10	112261926	112263269	2	1343
3138	Slc12a6	112266819	112363156	2	96337
3139	Emc4	112363011	112368027	2	5016
3140	Katnbl1	112379211	112414240	2	35029
3141	Emc7	112454997	112472162	2	17165
3142	Chrm5	112479171	112480769	2	1598
3143	Aven	112492964	112634573	2	141609
3144	Ryr3	112631355	113217087	2	585732
3145	Tmco5b	113285732	113297190	2	11458
3146	Fmn1	113327736	113716767	2	389031
3147	Gm13963	113387107	113441094	2	53987
3148	Gm13966	113440681	113442304	2	1623
3149	Gm13964	113500679	113504034	2	3355
3150	4930533B01Rik	113691053	113708550	2	17497
3151	Grem1	113746164	113758646	2	12482
3152	Scg5	113776362	113829121	2	52759
3153	Arhgap11a	113831492	113848661	2	17169
3154	Gjd2	114009601	114013619	2	4018
3155	A530058N18Rik	114013710	114032292	2	18582
3156	Actc1	114047282	114052887	2	5605
3157	C130080G10Rik	114056313	114064868	2	8555
3158	Aqr	114101170	114175339	2	74169
3159	Zfp770	114193461	114201469	2	8008
3160	Gm29234	114272174	114273435	2	1261
3161	Dph6	114516420	114654964	2	138544
3162	Gm13972	114654425	114697839	2	43414
3163	Gm13974	114854093	115043972	2	189879
3164	Gm28494	114897916	115220708	2	322792
3165	Gm28492	114938570	114939588	2	1018
3166	Gm28493	115135550	115137786	2	2236
3167	4930528P14Rik	115329264	115344280	2	15016
3168	Gm13976	115344385	115346968	2	2583
3169	3110099E03Rik	115495026	115527744	2	32718
3170	Gm13977	115556786	115581555	2	24769
3171	BC052040	115581716	115778768	2	197052
3172	Meis2	115863064	116065839	2	202775
3173	2700033N17Rik	116066218	116067444	2	1226
3174	G630016G05Rik	116067225	116085911	2	18686
3175	Gm13990	116848099	116877168	2	29069
3176	Tmco5	116878708	116892494	2	13786
3177	D330050G23Rik	116900152	116912791	2	12639
3178	Gm29340	116972575	116976428	2	3853
3179	Spred1	117121374	117182279	2	60905
3180	Fam98b	117249739	117271540	2	21801
3181	Rasgrp1	117279993	117343001	2	63008
3182	Gm13982	117414392	117417697	2	3305
3183	Gm28183	117802117	117803664	2	1547
3184	Gm13985	117806678	117812813	2	6135
3185	4930412B13Rik	117821928	117909136	2	87208
3186	Gm13986	117857291	118111202	2	253911
3187	Thbs1	118111876	118127133	2	15257
3188	Gm29233	118123451	118124047	2	596
3189	Fsip1	118130424	118256956	2	126532
3190	A930104D05Rik	118270233	118276169	2	5936
3191	Gpr176	118277110	118373419	2	96309
3192	1700054M17Rik	118304914	118308166	2	3252
3193	Eif2ak4	118388618	118475234	2	86616
3194	Srp14	118475850	118479711	2	3861
3195	Bmf	118528757	118549687	2	20930
3196	Bub1b	118598211	118641591	2	43380
3197	Pak6	118663303	118698020	2	34717
3198	Ankrd63	118699103	118703963	2	4860
3199	Plcb2	118707517	118728438	2	20921
3200	Inafm2	118745758	118748810	2	3052
3201	Ccdc9b	118754158	118762661	2	8503
3202	Phgr1	118772769	118778165	2	5396
3203	Disp2	118779739	118811293	2	31554
3204	Knstrn	118814003	118837696	2	23693
3205	Gm14091	118829874	118834122	2	4248
3206	Ivd	118861954	118882909	2	20955
3207	Bahd1	118901453	118924528	2	23075
3208	Chst14	118926496	118928585	2	2089
3209	Gm14089	118997068	119000684	2	3616
3210	Ccdc32	119017779	119029393	2	11614
3211	Rpusd2	119034790	119039769	2	4979
3212	Knl1	119047119	119104121	2	57002
3213	Rad51	119112807	119137290	2	24483
3214	Rmdn3	119137001	119157034	2	20033
3215	Gchfr	119167773	119172390	2	4617
3216	Dnajc17	119172500	119208795	2	36295
3217	Gm14137	119174509	119177575	2	3066
3218	Zfyve19	119208634	119217049	2	8415
3219	Ppp1r14d	119218119	119229906	2	11787
3220	Spint1	119237362	119249514	2	12152
3221	Rhov	119269201	119271272	2	2071
3222	Vps18	119288742	119298453	2	9711
3223	Gm14207	119321187	119326194	2	5007
3224	Dll4	119325784	119335962	2	10178
3225	Chac1	119351229	119354381	2	3152
3226	Ino80	119373042	119477687	2	104645
3227	Exd1	119516505	119547627	2	31122
3228	Chp1	119547697	119587027	2	39330
3229	Oip5os1	119594303	119607502	2	13199
3230	Oip5	119609512	119618469	2	8957
3231	Nusap1	119618717	119651244	2	32527
3232	Ndufaf1	119655446	119662821	2	7375
3233	Rtf1	119675068	119735407	2	60339
3234	Itpka	119742337	119751263	2	8926
3235	Ltk	119751326	119760431	2	9105
3236	Rpap1	119763304	119787504	2	24200
3237	Tyro3	119797733	119818104	2	20371
3238	Mga	119897228	119969581	2	72353
3239	Mapkbp1	119972699	120027408	2	54709
3240	Gm13999	120024807	120027453	2	2646
3241	Jmjd7	120027483	120032594	2	5111
3242	Pla2g4b	120033433	120043030	2	9597
3243	Sptbn5	120041493	120085678	2	44185
3244	Ehd4	120089175	120154606	2	65431
3245	Pla2g4e	120166412	120245335	2	78923
3246	Gm13997	120244921	120245598	2	677
3247	Pla2g4d	120265595	120289197	2	23602
3248	Pla2g4f	120299966	120314165	2	14199
3249	Vps39	120316461	120353137	2	36676
3250	Tmem87a	120355316	120404095	2	48779
3251	Ganc	120404768	120461700	2	56932
3252	Capn3	120456019	120504913	2	48894
3253	Zfp106	120506820	120563807	2	56987
3254	Snap23	120567671	120601255	2	33584
3255	Lrrc57	120604238	120609520	2	5282
3256	Haus2	120609383	120621560	2	12177
3257	Stard9	120629126	120716082	2	86956
3258	Cdan1	120718186	120850128	2	131942
3259	Ttbk2	120732816	120850604	2	117788
3260	AV039307	120850717	120866689	2	15972
3261	Ubr1	120860269	120970715	2	110446
3262	Tmem62	120977017	121007852	2	30835
3263	Ccndbp1	121008403	121016904	2	8501
3264	Epb42	121017891	121037072	2	19181
3265	Tgm5	121046111	121085841	2	39730
3266	Tgm7	121093565	121116396	2	22831
3267	Lcmt2	121128307	121140378	2	12071
3268	Adal	121140432	121156680	2	16248
3269	Zscan29	121158273	121170268	2	11995
3270	Tubgcp4	121171168	121198770	2	27602
3271	Trp53bp1	121194838	121271407	2	76569
3272	Map1a	121289600	121310832	2	21232
3273	Gm14978	121293703	121296008	2	2305
3274	Ppip5k1	121310561	121355333	2	44772
3275	Ckmt1	121357776	121363737	2	5961
3276	Strc	121363728	121380940	2	17212
3277	Catsper2	121392631	121413609	2	20978
3278	Pdia3	121413775	121438687	2	24912
3279	Ell3	121439010	121444278	2	5268
3280	Serinc4	121439059	121455837	2	16778
3281	Serf2	121449412	121458313	2	8901
3282	Hypk	121453290	121458510	2	5220
3283	Mfap1b	121460235	121474067	2	13832
3284	Mfap1a	121491911	121506665	2	14754
3285	Wdr76	121506783	121544860	2	38077
3286	Frmd5	121545529	121807087	2	261558
3287	Gm14019	121865781	121866717	2	936
3288	Casc4	121866970	121936220	2	69250
3289	Mageb3	121953752	121956092	2	2340
3290	Ctdspl2	121956001	122013642	2	57641
3291	Eif3j1	122028546	122056598	2	28052
3292	Spg11	122053520	122118386	2	64866
3293	Patl2	122120108	122186189	2	66081
3294	B2m	122147686	122153083	2	5397
3295	Trim69	122160700	122179027	2	18327
3296	Terb2	122186272	122206397	2	20125
3297	Sord	122234749	122265340	2	30591
3298	Duox2	122279247	122298449	2	19202
3299	Duoxa2	122298900	122302885	2	3985
3300	Duoxa1	122303549	122313693	2	10144
3301	Duox1	122315672	122347972	2	32300
3302	Shf	122349128	122369162	2	20034
3303	Slc28a2	122426477	122461137	2	34660
3304	Gm14085	122484941	122528040	2	43099
3305	Gatm	122594467	122611303	2	16836
3306	Spata5l1	122630646	122632930	2	2284
3307	AA467197	122636986	122640729	2	3743
3308	Slc30a4	122681233	122702639	2	21406
3309	4930417H01Rik	122702905	122720596	2	17691
3310	Bloc1s6os	122733290	122738362	2	5072
3311	Bloc1s6	122738503	122749475	2	10972
3312	Sqor	122765237	122809569	2	44332
3313	Sema6d	124089969	124667769	2	577800
3314	4930517E11Rik	124123636	124129956	2	6320
3315	4930583P06Rik	124217679	124222331	2	4652
3316	Gm13994	124708655	124711083	2	2428
3317	Slc24a5	125068124	125088677	2	20553
3318	Myef2	125086271	125123595	2	37324
3319	Gm14004	125124356	125134327	2	9971
3320	Ctxn2	125136633	125147839	2	11206
3321	Slc12a1	125152505	125230002	2	77497
3322	Gm14002	125207529	125217512	2	9983
3323	Dut	125247482	125258608	2	11126
3324	A530010F05Rik	125274564	125277172	2	2608
3325	Gm14003	125282688	125283978	2	1290
