gene	gene_start	gene_end	CHROM	gene_length
2104	SNORD77	173835439	173835508	1	69
2105	SNORD76	173835773	173835853	1	80
2106	SNORD75	173836017	173836076	1	59
2107	SNORD74	173836812	173836883	1	71
2108	ZBTB37	173837220	173872685	1	35465
2109	SERPINC1	173872657	173886465	1	13808
2110	RC3H1	173900222	173991495	1	91273
2111	RABGAP1L-DT	174090776	174128425	1	37649
2112	RABGAP1L	174128658	174964445	1	835787
2113	GPR52	174417102	174418683	1	1581
2114	LOC101928696	174904084	174923398	1	19314
2115	CACYBP	174968571	174981163	1	12592
2116	MRPS14	174982094	174992591	1	10497
2117	TNN	175036969	175117204	1	80235
2118	KIAA0040	175126122	175162123	1	36001
2119	TNR	175284330	175712731	1	428401
2120	LINC01657	175846479	175849600	1	3121
2121	COP1	175913967	176176422	1	262455
2122	MIR1843	175937506	175937615	1	109
2123	SCARNA3	175937533	175937676	1	143
2124	PAPPA2	176432311	176814737	1	382426
2125	ASTN1	176826441	177134040	1	307599
2126	MIR488	176998499	176998581	1	82
2127	BRINP2	177140094	177251558	1	111464
2128	LINC01645	177320722	177335594	1	14872
2129	LINC01741	177669659	177679465	1	9806
2130	CRYZL2P-SEC16B	177897924	178007142	1	109218
2131	SEC16B	177897924	177953438	1	55514
2132	CRYZL2P	177975275	178007142	1	31867
2133	RASAL2-AS1	178060643	178063128	1	2485
2134	RASAL2	178063239	178453284	1	390045
2135	TEX35	178482244	178492641	1	10397
2136	C1orf220	178511931	178518024	1	6093
2137	MIR4424	178646884	178646969	1	85
2138	RALGPS2	178694282	178890977	1	196695
2139	ANGPTL1	178818670	178840212	1	21542
2140	FAM20B	178994939	179045709	1	50770
2141	TOR3A	179051205	179065129	1	13924
2142	ABL2	179068465	179198812	1	130347
2143	SOAT1	179262849	179327814	1	64965
2144	AXDND1	179335106	179523870	1	188764
2145	NPHS2	179519674	179545083	1	25409
2146	TDRD5	179560748	179660407	1	99659
2147	FAM163A	179696911	179785333	1	88422
2148	MIR12116	179773059	179773160	1	101
2149	TOR1AIP2	179809111	179846938	1	37827
2150	TOR1AIP1	179851177	179889212	1	38035
2151	CEP350	179923945	180084010	1	160065
2152	QSOX1	180124004	180173165	1	49161
2153	LHX4	180199399	180248119	1	48720
2154	LHX4-AS1	180238798	180243816	1	5018
2155	ACBD6	180257365	180471712	1	214347
2156	MIR3121	180407449	180407525	1	76
2157	OVAAL	180528110	180535654	1	7544
2158	XPR1	180601158	180859415	1	258257
2159	KIAA1614	180882033	180920750	1	38717
2160	KIAA1614-AS1	180918827	180924023	1	5196
2161	STX6	180941850	180992257	1	50407
2162	MR1	181002561	181031074	1	28513
2163	IER5	181057836	181062036	1	4200
2164	LINC01732	181143620	181151342	1	7722
2165	LINC01699	181205524	181207740	1	2216
2166	CACNA1E	181452653	181777219	1	324566
2167	ZNF648	182023705	182030847	1	7142
2168	LINC01344	182173080	182283196	1	110116
2169	GLUL	182347228	182361341	1	14113
2170	TEDDM1	182367252	182369802	1	2550
2171	LINC00272	182376756	182383948	1	7192
2172	RGSL1	182419281	182529732	1	110451
2173	RNASEL	182542769	182558391	1	15622
2174	RGS16	182567758	182573524	1	5766
2175	LINC01686	182584275	182585765	1	1490
2176	RGS8	182610949	182642067	1	31118
2177	LINC01688	182681997	182683676	1	1679
2178	NPL	182758584	182799519	1	40935
2179	LOC647070	182802807	182808726	1	5919
2180	DHX9	182808482	182857117	1	48635
2181	SHCBP1L	182869000	182922301	1	53301
2182	LAMC1	182992555	183114727	1	122172
2183	LAMC1-AS1	183107538	183110405	1	2867
2184	LAMC2	183155399	183214262	1	58863
2185	NMNAT2	183217372	183387515	1	170143
2186	SMG7-AS1	183430010	183441117	1	11107
2187	SMG7	183441634	183523326	1	81692
2188	NCF2	183524697	183560049	1	35352
2189	ARPC5	183589981	183604918	1	14937
2190	RGL1	183605244	183897677	1	292433
2191	APOBEC4	183615411	183622451	1	7040
2192	COLGALT2	183898796	184006862	1	108066
2193	TSEN15	184020864	184066619	1	45755
2194	C1orf21	184356163	184598153	1	241990
2195	EDEM3	184659372	184723992	1	64620
2196	NIBAN1	184760166	184943640	1	183474
2197	LINC01633	184970659	184977810	1	7151
2198	RNF2	185014690	185071735	1	57045
2199	TRMT1L	185087218	185126230	1	39012
2200	SWT1	185126192	185260913	1	134721
2201	IVNS1ABP	185265520	185286375	1	20855
2202	GS1-279B7.1	185292979	185304171	1	11192
2203	LINC01350	185527512	185597620	1	70108
2204	HMCN1	185703523	186160081	1	456558
2205	PRG4	186265405	186283697	1	18292
2206	TPR	186280786	186344385	1	63599
2207	ODR4	186344890	186390503	1	45613
2208	PDC-AS1	186404293	186439423	1	35130
2209	PDC	186412698	186430246	1	17548
2210	PTGS2	186640923	186649555	1	8632
2211	PACERR	186649786	186650578	1	792
2212	PLA2G4A	186798032	186958113	1	160081
2213	LINC01036	187061974	187329376	1	267402
2214	LINC01037	187412760	187446354	1	33594
2215	BRINP3	190066789	190446994	1	380205
2216	LINC01351	190447390	190450524	1	3134
2217	LINC01720	190594020	190770788	1	176768
2218	LINC01680	191190289	191197628	1	7339
2219	RGS18	192127592	192154945	1	27353
2220	RGS21	192286122	192336414	1	50292
2221	RGS1	192544903	192549154	1	4251
2222	RGS13	192605277	192629440	1	24163
2223	MIR4426	192685458	192685520	1	62
2224	RGS2	192778169	192781405	1	3236
2225	LINC01032	192904874	192917387	1	12513
2226	UCHL5	192981384	193029206	1	47822
2227	SCARNA18B	193026411	193026545	1	134
2228	RO60	193029004	193060906	1	31902
2229	GLRX2	193065595	193075244	1	9649
2230	CDC73	193091088	193223942	1	132854
2231	MIR1278	193105633	193105713	1	80
2232	B3GALT2	193147860	193155743	1	7883
2233	LINC01031	193273875	193335083	1	61208
2234	LINC01724	196014010	196057845	1	43835
2235	KCNT2	196194910	196577570	1	382660
2236	MIR4735	196551543	196551611	1	68
2237	CFH	196621173	196716634	1	95461
2238	CFHR3	196743930	196763203	1	19273
2239	CFHR1	196788861	196801319	1	12458
2240	CFHR4	196857182	196887763	1	30581
2241	CFHR2	196912868	196928750	1	15882
2242	CFHR5	196946686	196978808	1	32122
2243	F13B	197007871	197036390	1	28519
2244	ASPM	197053257	197115824	1	62567
2245	ZBTB41	197122812	197170423	1	47611
2246	CRB1	197170634	197447585	1	276951
2247	DENND1B	197473879	197744610	1	270731
2248	C1orf53	197871760	197876489	1	4729
2249	LHX9	197886502	197904608	1	18106
2250	NEK7	198126128	198291548	1	165420
2251	ATP6V1G3	198492352	198510075	1	17723
2252	PTPRC	198608098	198726605	1	118507
2253	MIR181A1HG	198777132	198906558	1	129426
2254	MIR181B1	198828002	198828111	1	109
2255	MIR181A1	198828173	198828282	1	109
2256	LINC01222	198961718	198988093	1	26375
2257	LINC01221	198985262	199045864	1	60602
2258	LINC02789	199117726	199362435	1	244709
2259	NR5A2	199996838	200146543	1	149705
2260	LINC00862	200311672	200342920	1	31248
2261	ZNF281	200374079	200379164	1	5085
2262	KIF14	200520628	200589879	1	69251
2263	DDX59	200609933	200639035	1	29102
2264	DDX59-AS1	200638635	200663378	1	24743
2265	CAMSAP2	200708700	200829831	1	121131
2266	GPR25	200842109	200843306	1	1197
2267	INAVA	200860659	200884870	1	24211
2268	MROH3P	200898072	200935796	1	37724
2269	KIF21B	200938518	200992842	1	54324
2270	CACNA1S	201008640	201081554	1	72914
2271	ASCL5	201083081	201084500	1	1419
2272	TMEM9	201103899	201140710	1	36811
2273	IGFN1	201159952	201198080	1	38128
2274	PKP1	201252580	201302121	1	49541
2275	TNNT2	201328142	201346808	1	18666
2276	LAD1	201349961	201368452	1	18491
2277	TNNI1	201372912	201390858	1	17946
2278	PHLDA3	201433406	201438316	1	4910
2279	CSRP1	201452658	201476251	1	23593
2280	LOC107985246	201476341	201503912	1	27571
2281	RPS10P7	201489032	201489720	1	688
2282	NAV1	201617450	201796102	1	178652
2283	IPO9-AS1	201657384	201798687	1	141303
2284	MIR5191	201688636	201688755	1	119
2285	MIR1231	201777739	201777830	1	91
2286	IPO9	201798285	201853418	1	55133
2287	MIR6739	201832501	201832575	1	74
2288	SHISA4	201857797	201861715	1	3918
2289	LMOD1	201865584	201915676	1	50092
2290	TIMM17A	201924631	201939792	1	15161
2291	SNORA70H	201947589	201947723	1	134
2292	RNPEP	201951776	201975271	1	23495
2293	ELF3-AS1	201969179	201979481	1	10302
2294	MIR6740	201972252	201972364	1	112
2295	ELF3	201979715	201986308	1	6593
2296	GPR37L1	202092045	202102720	1	10675
2297	ARL8A	202102532	202113871	1	11339
2298	PTPN7	202116141	202130716	1	14575
2299	PTPRVP	202137179	202158577	1	21398
2300	LGR6	202163118	202288889	1	125771
2301	UBE2T	202300785	202311094	1	10309
2302	PPP1R12B	202317827	202561830	1	244003
2303	SYT2	202559725	202679582	1	119857
2304	KDM5B	202694313	202778598	1	84285
2305	PCAT6	202780074	202781041	1	967
2306	MGAT4EP	202789385	202796341	1	6956
2307	LOC148709	202830882	202844369	1	13487
2308	RABIF	202847410	202858277	1	10867
2309	KLHL12	202860249	202897727	1	37478
2310	ADIPOR1	202909953	202927700	1	17747
2311	CYB5R1	202931002	202936385	1	5383
2312	MGAT4FP	202955580	202976393	1	20813
2313	TMEM183A	202976495	202993976	1	17481
2314	PPFIA4	202995619	203047864	1	52245
2315	MYOG	203052257	203055140	1	2883
2316	MYOPARR	203052923	203057468	1	4545
2317	ADORA1	203096854	203136533	1	39679
2318	MYBPH	203136939	203144954	1	8015
2319	CHI3L1	203148059	203155832	1	7773
2320	CHIT1	203185207	203198801	1	13594
2321	LINC01353	203256280	203257924	1	1644
2322	LINC01136	203267886	203274453	1	6567
2323	BTG2	203274647	203278729	1	4082
2324	FMOD	203309756	203320250	1	10494
2325	PRELP	203444934	203460479	1	15545
2326	OPTC	203463281	203478077	1	14796
2327	ATP2B4	203595915	203713209	1	117294
2328	SNORA77	203698709	203698833	1	124
2329	LINC00260	203699705	203700979	1	1274
2330	LAX1	203734311	203745480	1	11169
2331	ZC3H11A	203764665	203823256	1	58591
2332	ZBED6	203766651	203770200	1	3549
2333	SNRPE	203830727	203840280	1	9553
2334	LINC00303	204001575	204010392	1	8817
2335	SOX13	204042243	204096871	1	54628
2336	ETNK2	204100190	204121172	1	20982
2337	ERLNC1	204110536	204112137	1	1601
2338	REN	204123947	204135465	1	11518
2339	KISS1	204159469	204165619	1	6150
2340	GOLT1A	204167291	204183116	1	15825
2341	PLEKHA6	204187981	204329057	1	141076
2342	LINC00628	204337558	204338847	1	1289
2343	PPP1R15B	204372492	204380945	1	8453
2344	PIK3C2B	204391758	204459474	1	67716
2345	MDM4	204485507	204527248	1	41741
2346	LRRN2	204586298	204654866	1	68568
2347	NFASC	204797780	204991950	1	194170
2348	CNTN2	205012077	205047417	1	35340
2349	TMEM81	205052257	205053588	1	1331
2350	RBBP5	205055270	205091106	1	35836
2351	DSTYK	205111633	205180830	1	69197
2352	TMCC2	205197074	205242471	1	45397
2353	NUAK2	205271191	205290873	1	19682
2354	KLHDC8A	205305193	205326218	1	21025
2355	LEMD1-AS1	205342380	205356568	1	14188
2356	LEMD1	205350507	205391184	1	40677
2357	BLACAT1	205404014	205425214	1	21200
2358	MIR135B	205417430	205417526	1	96
2359	LEMD1-DT	205425186	205438152	1	12966
2360	CDK18	205473797	205501917	1	28120
2361	MFSD4A-AS1	205523400	205538433	1	15033
2362	MFSD4A	205538142	205572046	1	33904
2363	ELK4	205577071	205601139	1	24068
2364	SLC45A3	205626979	205649637	1	22658
2365	NUCKS1	205681950	205719310	1	37360
2366	RAB29	205737114	205744610	1	7496
2367	SLC41A1	205758223	205782326	1	24103
2368	PM20D1	205797153	205819260	1	22107
2369	LOC284581	205831207	205865215	1	34008
2370	SLC26A9	205882177	205912588	1	30411
2371	FAM72A	206137265	206155151	1	17886
2372	AVPR1B	206223943	206234394	1	10451
2373	RHEX	206238882	206288197	1	49315
2374	CTSE	206317473	206332104	1	14631
2375	SRGAP2	206516200	206637783	1	121583
2376	SRGAP2D	206557367	206581301	1	23934
2377	IKBKE	206643819	206670222	1	26403
2378	MIR6769B	206648146	206648207	1	61
2379	RASSF5	206680864	206762779	1	81915
2380	EIF2D	206764975	206785904	1	20929
2381	DYRK3	206808881	206828520	1	19639
2382	MAPKAPK2	206858250	206907626	1	49376
2383	IL10	206940947	206945839	1	4892
2384	IL19	206944118	207016326	1	72208
2385	IL20	207039154	207042568	1	3414
2386	IL24	207070788	207077484	1	6696
2387	FCMR	207076663	207095286	1	18623
2388	PIGR	207101867	207119811	1	17944
2389	FCAMR	207131312	207143970	1	12658
2390	C1orf116	207191867	207206101	1	14234
2391	YOD1	207217194	207226325	1	9131
2392	PFKFB2	207226620	207254369	1	27749
2393	C4BPB	207262205	207273337	1	11132
2394	C4BPA	207277578	207318317	1	40739
2395	CD55	207495023	207534311	1	39288
2396	CR2	207627673	207663237	1	35564
2397	CR1	207669502	207815110	1	145608
2398	CR1L	207818478	207897048	1	78570
2399	CD46	207925383	207968861	1	43478
2400	MIR29B2CHG	207974863	207996048	1	21185
2401	MIR29C	207975197	207975284	1	87
2402	MIR29B2	207975788	207975868	1	80
2403	LOC148696	207991724	207995941	1	4217
2404	CD34	208054317	208084470	1	30153
2405	PLXNA2	208195588	208417729	1	222141
2406	LINC01717	208902033	208906529	1	4496
2407	LINC01774	209145799	209148652	1	2853
2408	LINC01696	209498801	209501877	1	3076
2409	LINC01698	209545400	209553035	1	7635
2410	MIR205HG	209602165	209605892	1	3727
2411	MIR205	209605478	209605587	1	109
2412	CAMK1G	209757059	209787284	1	30225
2413	LAMB3	209788215	209825770	1	37555
2414	MIR4260	209796789	209796855	1	66
2415	HSD11B1-AS1	209834704	209915907	1	81203
2416	G0S2	209848757	209849735	1	978
2417	HSD11B1	209859525	209908295	1	48770
2418	TRAF3IP3	209929398	209955655	1	26257
2419	C1orf74	209952553	209957904	1	5351
2420	IRF6	209958968	209979520	1	20552
2421	UTP25	210001317	210030910	1	29593
2422	SYT14	210111562	210344734	1	233172
2423	SERTAD4-AS1	210404801	210407230	1	2429
2424	SERTAD4	210406141	210419976	1	13835
2425	HHAT	210501596	210849638	1	348042
2426	KCNH1	210851656	211307490	1	455834
2427	KCNH1-IT1	211305621	211306716	1	1095
2428	RCOR3	211432619	211489725	1	57106
2429	TRAF5	211499957	211548286	1	48329
2430	LINC00467	211556097	211605877	1	49780
2431	RD3	211649864	211666259	1	16395
2432	SLC30A1	211744910	211752503	1	7593
2433	LINC01693	211813150	211827963	1	14813
2434	NEK2	211831599	211848972	1	17373
2435	LOC91548	211849104	211860801	1	11697
2436	LPGAT1	211916799	212004105	1	87306
2437	LPGAT1-AS1	212004303	212027045	1	22742
2438	INTS7	212113741	212209002	1	95261
2439	DTL	212208895	212278348	1	69453
2440	RPL21P28	212224828	212225393	1	565
2441	MIR3122	212250955	212251027	1	72
2442	LINC02608	212398620	212458363	1	59743
2443	PPP2R5A	212458752	212535195	1	76443
2444	SNORA16B	212526160	212526292	1	132
2445	PACC1	212537270	212588228	1	50958
2446	NENF	212606262	212619721	1	13459
2447	LINC01740	212719036	212729408	1	10372
2448	ATF3	212738676	212794119	1	55443
2449	FAM71A	212797816	212800116	1	2300
2450	BATF3	212859759	212873182	1	13423
2451	NSL1	212899495	212965119	1	65624
2452	TATDN3	212965170	212990167	1	24997
2453	SPATA45	213003485	213020991	1	17506
2454	FLVCR1-DT	213029946	213031480	1	1534
2455	FLVCR1	213031617	213072705	1	41088
2456	VASH2	213123883	213164927	1	41044
2457	ANGEL2	213165524	213189217	1	23693
2458	RPS6KC1	213224575	213448117	1	223542
2459	PROX1-AS1	213992984	214159496	1	166512
2460	LINC00538	214098092	214099996	1	1904
2461	PROX1	214161316	214214847	1	53531
2462	SMYD2	214454502	214510474	1	55972
2463	PTPN14	214522045	214724945	1	202900
2464	CENPF	214776538	214837914	1	61376
2465	KCNK2	215178885	215410433	1	231548
2466	KCTD3	215740647	215795149	1	54502
2467	USH2A	215796233	216596790	1	800557
2468	LOC102723833	216245807	216260259	1	14452
2469	ESRRG	216676593	217311044	1	634451
2470	GPATCH2	217600335	217804432	1	204097
2471	SPATA17	217804686	218045038	1	240352
2472	SPATA17-AS1	217954540	217958462	1	3922
2473	LINC00210	218066242	218094146	1	27904
2474	LINC01653	218216847	218232482	1	15635
2475	RRP15	218458635	218511325	1	52690
2476	TGFB2-AS1	218517538	218519020	1	1482
2477	TGFB2	218518626	218617961	1	99335
2478	MIR548F3	218610975	219281452	1	670477
2479	TGFB2-OT1	218615968	218617337	1	1369
2480	LINC02869	218683437	218699320	1	15883
2481	LINC01710	219086099	219091853	1	5754
2482	LYPLAL1-DT	219254315	219347130	1	92815
2483	LYPLAL1	219347173	219386207	1	39034
2484	LYPLAL1-AS1	219608500	219730666	1	122166
2485	ZC3H11B	219781354	219786487	1	5133
2486	SLC30A10	220087606	220101993	1	14387
2487	EPRS1	220141942	220219847	1	77905
2488	BPNT1	220230824	220263195	1	32371
2489	IARS2	220267474	220321383	1	53909
2490	MIR215	220291195	220291304	1	109
2491	MIR194-1	220291499	220291583	1	84
2492	RAB3GAP2	220321635	220445795	1	124160
2493	MIR664A	220373884	220373961	1	77
2494	SNORA36B	220373890	220374018	1	128
2495	AURKAP1	220439521	220441057	1	1536
2496	MARK1	220701478	220837802	1	136324
2497	C1orf115	220863705	220872495	1	8790
2498	MTARC2	220921664	220958157	1	36493
2499	MTARC1	220960255	220993001	1	32746
2500	RNU6ATAC35P	220997613	220999405	1	1792
2501	LINC01352	221002597	221005770	1	3173
2502	HLX-AS1	221006105	221053482	1	47377
2503	HLX	221052785	221058400	1	5615
2504	DUSP10	221874762	221915518	1	40756
2505	LINC01655	222001008	222014008	1	13000
2506	LINC02257	222086987	222151862	1	64875
2507	LINC02474	222139752	222158306	1	18554
2508	HHIPL2	222695607	222721446	1	25839
2509	TAF1A	222731244	222763275	1	32031
2510	TAF1A-AS1	222763262	222765975	1	2713
2511	MIA3	222791439	222841349	1	49910
2512	AIDA	222841355	222885833	1	44478
2513	BROX	222885895	222908538	1	22643
2514	FAM177B	222910558	222924147	1	13589
2515	DISP1	222988381	223179337	1	190956
2516	TLR5	223282746	223316590	1	33844
2517	SUSD4	223394175	223537518	1	143343
2518	CCDC185	223566757	223568807	1	2050
2519	CAPN8	223714979	223853403	1	138424
2520	CAPN2	223889295	223963720	1	74425
2521	TP53BP2	223967595	224033674	1	66079
2522	GTF2IP20	224138968	224180346	1	41378
2523	LOC100287497	224180432	224221561	1	41129
2524	FBXO28	224301813	224349749	1	47936
2525	DEGS1	224370942	224381142	1	10200
2526	LOC101927143	224396450	224400981	1	4531
2527	LOC101927164	224407315	224415745	1	8430
2528	NVL	224415036	224517891	1	102855
2529	MIR320B2	224444745	224444812	1	67
2530	CNIH4	224544581	224567153	1	22572
2531	WDR26	224572849	224622499	1	49650
2532	MIR4742	224585929	224586013	1	84
2533	CNIH3	224622342	224928251	1	305909
2534	DNAH14	225117377	225586988	1	469611
2535	LBR	225589204	225616557	1	27353
2536	ENAH	225674532	225840825	1	166293
2537	SRP9	225965515	225978168	1	12653
2538	EPHX1	225997776	226033262	1	35486
2539	TMEM63A	226033238	226070080	1	36842
2540	LEFTY1	226073982	226076846	1	2864
2541	PYCR2	226107577	226112040	1	4463
2542	MIR6741	226109780	226109842	1	62
2543	LEFTY2	226124298	226129192	1	4894
2544	SDE2	226170403	226187044	1	16641
2545	H3-3A	226250417	226260913	1	10496
2546	H3P6	226250428	226259703	1	9275
2547	LINC01703	226271276	226277990	1	6714
2548	ACBD3	226332380	226374442	1	42062
2549	ACBD3-AS1	226335704	226342678	1	6974
2550	MIXL1	226411365	226414761	1	3396
2551	LIN9	226418858	226497468	1	78610
2552	PARP1	226548392	226595794	1	47402
2553	STUM	226736465	226796930	1	60465
2554	ITPKB	226819391	226926876	1	107485
2555	ITPKB-IT1	226843781	226862769	1	18988
2556	PSEN2	227058273	227083804	1	25531
2557	COQ8A	227127995	227175245	1	47250
2558	CDC42BPA	227177559	227506193	1	328634
2559	ZNF678	227751257	227867370	1	116113
2560	ZNF847P	227884733	227885408	1	675
2561	SNAP47	227915869	227968932	1	53063
2562	JMJD4	227918890	227923112	1	4222
2563	PRSS38	228003386	228034171	1	30785
2564	WNT9A	228106357	228135633	1	29276
2565	MIR5008	228129291	228129384	1	93
2566	LOC107985355	228154712	228155621	1	909
2567	WNT3A	228194699	228248972	1	54273
2568	LINC02809	228261610	228264251	1	2641
2569	ARF1	228270361	228286913	1	16552
2570	MIR3620	228284964	228285042	1	78
2571	C1orf35	228288432	228291026	1	2594
2572	MRPL55	228294380	228297013	1	2633
2573	GUK1	228327785	228336655	1	8870
2574	GJC2	228337631	228347527	1	9896
2575	IBA57-DT	228351787	228353213	1	1426
2576	IBA57	228353505	228369958	1	16453
2577	OBSCN-AS1	228391207	228401356	1	10149
2578	OBSCN	228395831	228566575	1	170744
2579	TRIM11	228581377	228594536	1	13159
2580	MIR6742	228584749	228584810	1	61
2581	TRIM17	228595636	228604583	1	8947
2582	H3-4	228612546	228613026	1	480
2583	H2AW	228645065	228645560	1	495
2584	H2BU1	228645808	228646259	1	451
2585	MIR4666A	228649775	228649853	1	78
2586	RNF187	228675083	228683889	1	8806
2587	BTNL10	228698060	228699989	1	1929
2588	RNA5S7	228746013	228746133	1	120
2589	RNA5S4	228748254	228748374	1	120
2590	RNA5S3	228750495	228750615	1	120
2591	RNA5S11	228754977	228755097	1	120
2592	RNA5S16	228757192	228757312	1	120
2593	RNA5S2	228759412	228759532	1	120
2594	RNA5S15	228761654	228761774	1	120
2595	RNA5S9	228763893	228764013	1	120
2596	RNA5S10	228779554	228779674	1	120
2597	RHOU	228780394	228882416	1	102022
2598	DUSP5P1	228780657	228788159	1	7502
2599	MIR4454	229310430	229310548	1	118
2600	LOC105373159	229392639	229406901	1	14262
2601	RAB4A	229406809	229441640	1	34831
2602	CCSAP	229456762	229478794	1	22032
2603	ACTA1	229566993	229569841	1	2848
